Type	Rank	Freq	Range	NormFreq	NormRange
bolsa qardaralı	1052	1	1	57.820	1.000
bolsa qálegen	1052	1	1	57.820	1.000
bolsa qız	1052	1	1	57.820	1.000
bolsa sonıń	1052	1	1	57.820	1.000
bolsa sońınan	1052	1	1	57.820	1.000
bolsa tapqan	1052	1	1	57.820	1.000
bolsa xamsada	1052	1	1	57.820	1.000
bolsa yaki	1052	1	1	57.820	1.000
bolsada bul	1052	1	1	57.820	1.000
bolsada onıń	1052	1	1	57.820	1.000
bolsań birewdiń	1052	1	1	57.820	1.000
bolsań ózgelerdi	1052	1	1	57.820	1.000
bolsın jıyınıń	1052	1	1	57.820	1.000
bolsın túyiniń	1052	1	1	57.820	1.000
bolıp adamlardıń	1052	1	1	57.820	1.000
bolıp arab	1052	1	1	57.820	1.000
bolıp aranyaklar	1052	1	1	57.820	1.000
bolıp ataladı	1052	1	1	57.820	1.000
bolıp atqarıladı	1052	1	1	57.820	1.000
bolıp aytıladı	1052	1	1	57.820	1.000
bolıp basqa	1052	1	1	57.820	1.000
bolıp basıldı	1052	1	1	57.820	1.000
bolıp berdimurattıń	1052	1	1	57.820	1.000
bolıp braxmanlar	1052	1	1	57.820	1.000
bolıp charvaktıń	1052	1	1	57.820	1.000
bolıp dańqı	1052	1	1	57.820	1.000
bolıp dóreliwi	1052	1	1	57.820	1.000
bolıp er	1052	1	1	57.820	1.000
bolıp eń	1052	1	1	57.820	1.000
bolıp ishine	1052	1	1	57.820	1.000
bolıp jallanǵan	1052	1	1	57.820	1.000
bolıp jańalıqlardı	1052	1	1	57.820	1.000
bolıp jetilisedi	1052	1	1	57.820	1.000
bolıp juwınadı	1052	1	1	57.820	1.000
bolıp juwınaman	1052	1	1	57.820	1.000
bolıp juwınatuǵın	1052	1	1	57.820	1.000
bolıp kanaldıń	1052	1	1	57.820	1.000
bolıp karma	1052	1	1	57.820	1.000
bolıp keldi	1052	1	1	57.820	1.000
bolıp keledi	1052	1	1	57.820	1.000
bolıp kelgen	1052	1	1	57.820	1.000
bolıp ketken	1052	1	1	57.820	1.000
bolıp ketkenin	1052	1	1	57.820	1.000
bolıp kórinedi	1052	1	1	57.820	1.000
bolıp olda	1052	1	1	57.820	1.000
bolıp onıń	1052	1	1	57.820	1.000
bolıp otır	1052	1	1	57.820	1.000
bolıp qalsa	1052	1	1	57.820	1.000
bolıp qalıw	1052	1	1	57.820	1.000
bolıp qatnasa	1052	1	1	57.820	1.000
bolıp qaytqan	1052	1	1	57.820	1.000
bolıp qurǵaq	1052	1	1	57.820	1.000
bolıp rústem	1052	1	1	57.820	1.000
bolıp sanaladı	1052	1	1	57.820	1.000
bolıp saylandı	1052	1	1	57.820	1.000
bolıp shıqqan	1052	1	1	57.820	1.000
bolıp shıǵadı	1052	1	1	57.820	1.000
bolıp sonıń	1052	1	1	57.820	1.000
bolıp sport	1052	1	1	57.820	1.000
bolıp suhrabtı	1052	1	1	57.820	1.000
bolıp sıypalaydı	1052	1	1	57.820	1.000
bolıp tayınlanadı	1052	1	1	57.820	1.000
bolıp turıp	1052	1	1	57.820	1.000
bolıp turǵanda	1052	1	1	57.820	1.000
bolıp túrki	1052	1	1	57.820	1.000
bolıp uyqasıp	1052	1	1	57.820	1.000
bolıp vedalar	1052	1	1	57.820	1.000
bolıp xalıq	1052	1	1	57.820	1.000
bolıp xızmet	1052	1	1	57.820	1.000
bolıp ómir	1052	1	1	57.820	1.000
bolıp ósedi	1052	1	1	57.820	1.000
bolıp ósiwi	1052	1	1	57.820	1.000
bolıp ótken	1052	1	1	57.820	1.000
bolıp ótkenlikleri	1052	1	1	57.820	1.000
bolıp óz	1052	1	1	57.820	1.000
bolıp úlken	1052	1	1	57.820	1.000
bolıptı joqarıdaǵı	1052	1	1	57.820	1.000
bolıslarınıń biri	1052	1	1	57.820	1.000
bolıw ushın	1052	1	1	57.820	1.000
bolıwdı árman	1052	1	1	57.820	1.000
bolıwdıń hám	1052	1	1	57.820	1.000
bolıwı arablardıń	1052	1	1	57.820	1.000
bolıwı berdaqtıń	1052	1	1	57.820	1.000
bolıwı bul	1052	1	1	57.820	1.000
bolıwı degendi	1052	1	1	57.820	1.000
bolıwı haqqında	1052	1	1	57.820	1.000
bolıwı kerekligin	1052	1	1	57.820	1.000
bolıwı marafon	1052	1	1	57.820	1.000
bolıwı menen	1052	1	1	57.820	1.000
bolıwı miyrasxorlık	1052	1	1	57.820	1.000
bolıwı nawayınıń	1052	1	1	57.820	1.000
bolıwı onıń	1052	1	1	57.820	1.000
bolıwı sebepli	1052	1	1	57.820	1.000
bolıwı sońınan	1052	1	1	57.820	1.000
bolıwı ákesi	1052	1	1	57.820	1.000
bolıwı áyyemgi	1052	1	1	57.820	1.000
bolıwın alımlar	1052	1	1	57.820	1.000
bolıwın násiyatlaydı	1052	1	1	57.820	1.000
bolıwına alıp	1052	1	1	57.820	1.000
bolıwına negiz	1052	1	1	57.820	1.000
bolıwına qaramastan	1052	1	1	57.820	1.000
bolıwında dep	1052	1	1	57.820	1.000
bolıwında eki	1052	1	1	57.820	1.000
bolıwǵa májbúr	1052	1	1	57.820	1.000
bolıwǵa shaqırǵn	1052	1	1	57.820	1.000
bolıń kelinshek	1052	1	1	57.820	1.000
bolǵan adam	1052	1	1	57.820	1.000
bolǵan adamnan	1052	1	1	57.820	1.000
bolǵan aral	1052	1	1	57.820	1.000
bolǵan ashıqlar	1052	1	1	57.820	1.000
bolǵan aytıslar	1052	1	1	57.820	1.000
bolǵan ayırım	1052	1	1	57.820	1.000
bolǵan ańızlar	1052	1	1	57.820	1.000
bolǵan bakteriya	1052	1	1	57.820	1.000
bolǵan balalarınıń	1052	1	1	57.820	1.000
bolǵan basqa	1052	1	1	57.820	1.000
bolǵan berdaqtıń	1052	1	1	57.820	1.000
bolǵan buǵan	1052	1	1	57.820	1.000
bolǵan degen	1052	1	1	57.820	1.000
bolǵan demek	1052	1	1	57.820	1.000
bolǵan el	1052	1	1	57.820	1.000
bolǵan eynshteyn	1052	1	1	57.820	1.000
bolǵan eń	1052	1	1	57.820	1.000
bolǵan ferdawsiy	1052	1	1	57.820	1.000
bolǵan filosofiyalıq	1052	1	1	57.820	1.000
bolǵan hádiyseler	1052	1	1	57.820	1.000
bolǵan házirgi	1052	1	1	57.820	1.000
bolǵan isenimleri	1052	1	1	57.820	1.000
bolǵan isenimlerin	1052	1	1	57.820	1.000
bolǵan jaǵdaylar	1052	1	1	57.820	1.000
bolǵan jerge	1052	1	1	57.820	1.000
bolǵan jolımbettiń	1052	1	1	57.820	1.000
bolǵan jumıslar	1052	1	1	57.820	1.000
bolǵan jıldan	1052	1	1	57.820	1.000
bolǵan kópshiliktiń	1052	1	1	57.820	1.000
bolǵan kórkem	1052	1	1	57.820	1.000
bolǵan kózge	1052	1	1	57.820	1.000
bolǵan lutfiydiń	1052	1	1	57.820	1.000
bolǵan mısalı	1052	1	1	57.820	1.000
bolǵan olar	1052	1	1	57.820	1.000
bolǵan pushkinniń	1052	1	1	57.820	1.000
bolǵan qan	1052	1	1	57.820	1.000
bolǵan sawash	1052	1	1	57.820	1.000
bolǵan son	1052	1	1	57.820	1.000
bolǵan sonlıqtan	1052	1	1	57.820	1.000
bolǵan tariyxıy	1052	1	1	57.820	1.000
bolǵan teńizdiń	1052	1	1	57.820	1.000
bolǵan toǵuz	1052	1	1	57.820	1.000
bolǵan túrki	1052	1	1	57.820	1.000
bolǵan tınettiń	1052	1	1	57.820	1.000
bolǵan usı	1052	1	1	57.820	1.000
bolǵan xamsa	1052	1	1	57.820	1.000
bolǵan xirat	1052	1	1	57.820	1.000
bolǵan xusayn	1052	1	1	57.820	1.000
bolǵan zardushtiyliktiń	1052	1	1	57.820	1.000
bolǵan zatlardı	1052	1	1	57.820	1.000
bolǵan zárurligi	1052	1	1	57.820	1.000
bolǵan ájiniyazdıń	1052	1	1	57.820	1.000
bolǵan ásirese	1052	1	1	57.820	1.000
bolǵan úsh	1052	1	1	57.820	1.000
bolǵan ıqlımdı	1052	1	1	57.820	1.000
bolǵanda da	1052	1	1	57.820	1.000
bolǵanda qosımsha	1052	1	1	57.820	1.000
bolǵanday bolǵan	1052	1	1	57.820	1.000
bolǵanday etip	1052	1	1	57.820	1.000
bolǵanlıǵı belgili	1052	1	1	57.820	1.000
bolǵanlıǵı málim	1052	1	1	57.820	1.000
bolǵanlıǵı seziledi	1052	1	1	57.820	1.000
bolǵanlıǵın kórsetedi	1052	1	1	57.820	1.000
bolǵanlıǵına hesh	1052	1	1	57.820	1.000
bolǵanlıǵınan olardı	1052	1	1	57.820	1.000
bolǵannan baslap	1052	1	1	57.820	1.000
bolǵannan keyin	1052	1	1	57.820	1.000
bolǵanı menen	1052	1	1	57.820	1.000
bolǵanı ushında	1052	1	1	57.820	1.000
bolǵanın kórsetedi	1052	1	1	57.820	1.000
bombasın oylap	1052	1	1	57.820	1.000
boran qusı	1052	1	1	57.820	1.000
boranbay baytemir	1052	1	1	57.820	1.000
boranbaydıń ǵarǵabay	1052	1	1	57.820	1.000
bos kapitaldı	1052	1	1	57.820	1.000
bos shólistanlıqlardı	1052	1	1	57.820	1.000
bosap waqtın	1052	1	1	57.820	1.000
bostań shıǵarmaların	1052	1	1	57.820	1.000
botanika bioximiya	1052	1	1	57.820	1.000
boy tikledi	1052	1	1	57.820	1.000
boylap kaspiy	1052	1	1	57.820	1.000
boylap tawlı	1052	1	1	57.820	1.000
boylı tolıq	1052	1	1	57.820	1.000
boyı hám	1052	1	1	57.820	1.000
boyı toplaǵan	1052	1	1	57.820	1.000
boyında kórisip	1052	1	1	57.820	1.000
boyında qonaqta	1052	1	1	57.820	1.000
boyındaǵı evropa	1052	1	1	57.820	1.000
boyındaǵı quwsırıq	1052	1	1	57.820	1.000
boyınsha aq	1052	1	1	57.820	1.000
boyınsha bahalanadı	1052	1	1	57.820	1.000
boyınsha basqa	1052	1	1	57.820	1.000
boyınsha berdaq	1052	1	1	57.820	1.000
boyınsha birinshi	1052	1	1	57.820	1.000
boyınsha dúnyada	1052	1	1	57.820	1.000
boyınsha dúnyanıń	1052	1	1	57.820	1.000
boyınsha ekinshi	1052	1	1	57.820	1.000
boyınsha ele	1052	1	1	57.820	1.000
boyınsha esaplanadı	1052	1	1	57.820	1.000
boyınsha eń	1052	1	1	57.820	1.000
boyınsha folklordaǵı	1052	1	1	57.820	1.000
boyınsha hám	1052	1	1	57.820	1.000
boyınsha hár	1052	1	1	57.820	1.000
boyınsha háreket	1052	1	1	57.820	1.000
boyınsha i̇nsan	1052	1	1	57.820	1.000
boyınsha jılı	1052	1	1	57.820	1.000
boyınsha liro	1052	1	1	57.820	1.000
boyınsha mámleketlik	1052	1	1	57.820	1.000
boyınsha nobel	1052	1	1	57.820	1.000
boyınsha oǵada	1052	1	1	57.820	1.000
boyınsha shayırlar	1052	1	1	57.820	1.000
boyınsha shayırǵa	1052	1	1	57.820	1.000
boyınsha shártnamalar	1052	1	1	57.820	1.000
boyınsha tasqa	1052	1	1	57.820	1.000
boyınsha tayar	1052	1	1	57.820	1.000
boyınsha usı	1052	1	1	57.820	1.000
boyınsha ótkeriliwi	1052	1	1	57.820	1.000
boz ayǵır	1052	1	1	57.820	1.000
bozalganli asad	1052	1	1	57.820	1.000
bozataw qamıs	1052	1	1	57.820	1.000
bozataw waqıyası	1052	1	1	57.820	1.000
bozatawlı názálim	1052	1	1	57.820	1.000
braxmanlar esaplanadı	1052	1	1	57.820	1.000
braxmannıń bas	1052	1	1	57.820	1.000
budda bolıp	1052	1	1	57.820	1.000
buddizm boldı	1052	1	1	57.820	1.000
buddizm táliymatı	1052	1	1	57.820	1.000
buddizmdi jaqsı	1052	1	1	57.820	1.000
buddizmniń orayında	1052	1	1	57.820	1.000
bul adamdı	1052	1	1	57.820	1.000
bul akcionerlik	1052	1	1	57.820	1.000
bul aralıq	1052	1	1	57.820	1.000
bul aralıqqa	1052	1	1	57.820	1.000
bul awdarmanıń	1052	1	1	57.820	1.000
bul aytıstıń	1052	1	1	57.820	1.000
bul ayırım	1052	1	1	57.820	1.000
bul balalar	1052	1	1	57.820	1.000
bul baylanıslar	1052	1	1	57.820	1.000
bul besewi	1052	1	1	57.820	1.000
bul biologlar	1052	1	1	57.820	1.000
bul bólimde	1052	1	1	57.820	1.000
bul deneni	1052	1	1	57.820	1.000
bul dinge	1052	1	1	57.820	1.000
bul dástanda	1052	1	1	57.820	1.000
bul dástandaǵı	1052	1	1	57.820	1.000
bul dáwirlerde	1052	1	1	57.820	1.000
bul dúnya	1052	1	1	57.820	1.000
bul dúnyada	1052	1	1	57.820	1.000
bul dúnyanıń	1052	1	1	57.820	1.000
bul energiya	1052	1	1	57.820	1.000
bul erte	1052	1	1	57.820	1.000
bul ertek	1052	1	1	57.820	1.000
bul esap	1052	1	1	57.820	1.000
bul eskertkishte	1052	1	1	57.820	1.000
bul eskertkishti	1052	1	1	57.820	1.000
bul gretsiyada	1052	1	1	57.820	1.000
bul gúrrińdi	1052	1	1	57.820	1.000
bul hádiyse	1052	1	1	57.820	1.000
bul hár	1052	1	1	57.820	1.000
bul háreket	1052	1	1	57.820	1.000
bul háreketi	1052	1	1	57.820	1.000
bul hújjet	1052	1	1	57.820	1.000
bul húrmetli	1052	1	1	57.820	1.000
bul ideyalardı	1052	1	1	57.820	1.000
bul isenimniń	1052	1	1	57.820	1.000
bul iste	1052	1	1	57.820	1.000
bul janrdıń	1052	1	1	57.820	1.000
bul jazılǵan	1052	1	1	57.820	1.000
bul jańalıqlar	1052	1	1	57.820	1.000
bul jaǵday	1052	1	1	57.820	1.000
bul jaǵdaydı	1052	1	1	57.820	1.000
bul jaǵınan	1052	1	1	57.820	1.000
bul jer	1052	1	1	57.820	1.000
bul jerden	1052	1	1	57.820	1.000
bul jerge	1052	1	1	57.820	1.000
bul jumbaqtıń	1052	1	1	57.820	1.000
bul jumıs	1052	1	1	57.820	1.000
bul jámiyetlik	1052	1	1	57.820	1.000
bul jámiyetti	1052	1	1	57.820	1.000
bul jámiyettiń	1052	1	1	57.820	1.000
bul jılǵa	1052	1	1	57.820	1.000
bul kirispede	1052	1	1	57.820	1.000
bul kisiniń	1052	1	1	57.820	1.000
bul kitaptıń	1052	1	1	57.820	1.000
bul kútilmegen	1052	1	1	57.820	1.000
bul mektep	1052	1	1	57.820	1.000
bul mámleketti	1052	1	1	57.820	1.000
bul másele	1052	1	1	57.820	1.000
bul máńgi	1052	1	1	57.820	1.000
bul obrazdı	1052	1	1	57.820	1.000
bul obrazlardı	1052	1	1	57.820	1.000
bul onıń	1052	1	1	57.820	1.000
bul pikirdi	1052	1	1	57.820	1.000
bul poeması	1052	1	1	57.820	1.000
bul qara	1052	1	1	57.820	1.000
bul qaraqalpaqlar	1052	1	1	57.820	1.000
bul qoljazba	1052	1	1	57.820	1.000
bul qosıqlar	1052	1	1	57.820	1.000
bul qosıqlardı	1052	1	1	57.820	1.000
bul qosıqlardıń	1052	1	1	57.820	1.000
bul qosıqtı	1052	1	1	57.820	1.000
bul qubla	1052	1	1	57.820	1.000
bul resurslardı	1052	1	1	57.820	1.000
bul saltanatlı	1052	1	1	57.820	1.000
bul samaldıń	1052	1	1	57.820	1.000
bul saparda	1052	1	1	57.820	1.000
bul shaqırıqtı	1052	1	1	57.820	1.000
bul shayırdıń	1052	1	1	57.820	1.000
bul shegara	1052	1	1	57.820	1.000
bul sheshim	1052	1	1	57.820	1.000
bul shól	1052	1	1	57.820	1.000
bul sonnan	1052	1	1	57.820	1.000
bul sonıń	1052	1	1	57.820	1.000
bul sońǵı	1052	1	1	57.820	1.000
bul súwret	1052	1	1	57.820	1.000
bul sızıqlar	1052	1	1	57.820	1.000
bul talaplar	1052	1	1	57.820	1.000
bul teatr	1052	1	1	57.820	1.000
bul temalardı	1052	1	1	57.820	1.000
bul teoriyalar	1052	1	1	57.820	1.000
bul tilde	1052	1	1	57.820	1.000
bul tillerde	1052	1	1	57.820	1.000
bul túrlerden	1052	1	1	57.820	1.000
bul ustavta	1052	1	1	57.820	1.000
bul usıl	1052	1	1	57.820	1.000
bul usınıń	1052	1	1	57.820	1.000
bul waqıt	1052	1	1	57.820	1.000
bul waqıtları	1052	1	1	57.820	1.000
bul waqıyanı	1052	1	1	57.820	1.000
bul xatlardıń	1052	1	1	57.820	1.000
bul zaman	1052	1	1	57.820	1.000
bul zardushtıylıq	1052	1	1	57.820	1.000
bul ájayıp	1052	1	1	57.820	1.000
bul ásker	1052	1	1	57.820	1.000
bul ómirdi	1052	1	1	57.820	1.000
bul ósimliklerge	1052	1	1	57.820	1.000
bul ótinish	1052	1	1	57.820	1.000
bul ǵana	1052	1	1	57.820	1.000
bulaq sıyaqlı	1052	1	1	57.820	1.000
bular nańumojis	1052	1	1	57.820	1.000
bular ádette	1052	1	1	57.820	1.000
bularda eń	1052	1	1	57.820	1.000
bulardan eń	1052	1	1	57.820	1.000
bulardı basqa	1052	1	1	57.820	1.000
bulardıń arasında	1052	1	1	57.820	1.000
bulardıń ishinde	1052	1	1	57.820	1.000
bulardıń shıǵarmaların	1052	1	1	57.820	1.000
bulbul r	1052	1	1	57.820	1.000
bulbul ulı	1052	1	1	57.820	1.000
bulda tolıq	1052	1	1	57.820	1.000
bulgaria l	1052	1	1	57.820	1.000
bultlardı ákeliwin	1052	1	1	57.820	1.000
bunda adamnıń	1052	1	1	57.820	1.000
bunda bas	1052	1	1	57.820	1.000
bunda basqa	1052	1	1	57.820	1.000
bunda dúnya	1052	1	1	57.820	1.000
bunda janlı	1052	1	1	57.820	1.000
bunda juwap	1052	1	1	57.820	1.000
bunda jámshidtiń	1052	1	1	57.820	1.000
bunda rústem	1052	1	1	57.820	1.000
bunday bolmaǵanda	1052	1	1	57.820	1.000
bunday funcsiyalardı	1052	1	1	57.820	1.000
bunday jaǵdaydıń	1052	1	1	57.820	1.000
bunday organizmler	1052	1	1	57.820	1.000
bunday poetikalıq	1052	1	1	57.820	1.000
bunday taypadaǵı	1052	1	1	57.820	1.000
bunday teoriyalardı	1052	1	1	57.820	1.000
bunday táliymatlardıń	1052	1	1	57.820	1.000
bunnan basqasharaq	1052	1	1	57.820	1.000
bunnan eki	1052	1	1	57.820	1.000
bunnan hámme	1052	1	1	57.820	1.000
bunı alla	1052	1	1	57.820	1.000
bunı operaǵa	1052	1	1	57.820	1.000
bunı sezgen	1052	1	1	57.820	1.000
bunıń aqıbetinde	1052	1	1	57.820	1.000
bunıń eń	1052	1	1	57.820	1.000
bunıń júgi	1052	1	1	57.820	1.000
bunıń jıllı	1052	1	1	57.820	1.000
bunıń sebebi	1052	1	1	57.820	1.000
bunıń ózi	1052	1	1	57.820	1.000
burxanov xor	1052	1	1	57.820	1.000
burın aq	1052	1	1	57.820	1.000
burın aqıl	1052	1	1	57.820	1.000
burın aral	1052	1	1	57.820	1.000
burın jasaǵan	1052	1	1	57.820	1.000
burın tyanshan	1052	1	1	57.820	1.000
burın ámiwdárya	1052	1	1	57.820	1.000
burın ápsanalar	1052	1	1	57.820	1.000
burınları olardıń	1052	1	1	57.820	1.000
burınnan aq	1052	1	1	57.820	1.000
burınnan qalǵan	1052	1	1	57.820	1.000
burınnan shınjırma	1052	1	1	57.820	1.000
burınnan xalıq	1052	1	1	57.820	1.000
burınnanaq bar	1052	1	1	57.820	1.000
burınǵı ǵarrılar	1052	1	1	57.820	1.000
burınǵıǵa qaraǵanda	1052	1	1	57.820	1.000
butakov ekspeditsiyaǵa	1052	1	1	57.820	1.000
butakov penen	1052	1	1	57.820	1.000
butakov óziniń	1052	1	1	57.820	1.000
butan mongoliya	1052	1	1	57.820	1.000
buwın birligi	1052	1	1	57.820	1.000
buxaranıń medireselerinde	1052	1	1	57.820	1.000
buxaranıń mirarab	1052	1	1	57.820	1.000
buyımları mingechaur	1052	1	1	57.820	1.000
buzawın baǵıp	1052	1	1	57.820	1.000
buzovna hám	1052	1	1	57.820	1.000
buzsa sol	1052	1	1	57.820	1.000
buǵan ayapbergen	1052	1	1	57.820	1.000
buǵan jamanlıq	1052	1	1	57.820	1.000
buǵan mısalı	1052	1	1	57.820	1.000
buǵan pikalı	1052	1	1	57.820	1.000
buǵan ruqsat	1052	1	1	57.820	1.000
buǵan sebepshi	1052	1	1	57.820	1.000
bxadavashta qudaytalanıń	1052	1	1	57.820	1.000
byurosına jumısqa	1052	1	1	57.820	1.000
byusti jıldan	1052	1	1	57.820	1.000
bádáwiy poeziyası	1052	1	1	57.820	1.000
báhár hám	1052	1	1	57.820	1.000
báhárstan atlı	1052	1	1	57.820	1.000
bálki hár	1052	1	1	57.820	1.000
bárin de	1052	1	1	57.820	1.000
bárinen de	1052	1	1	57.820	1.000
báyt tórtlik	1052	1	1	57.820	1.000
bóbekti jubatıw	1052	1	1	57.820	1.000
bóget degen	1052	1	1	57.820	1.000
bóget jetim	1052	1	1	57.820	1.000
bóldi sonıń	1052	1	1	57.820	1.000
bóledi xayratul	1052	1	1	57.820	1.000
bólegi albaniya	1052	1	1	57.820	1.000
bólegi aziyada	1052	1	1	57.820	1.000
bólegi bolsa	1052	1	1	57.820	1.000
bólegi bolıp	1052	1	1	57.820	1.000
bólegi bunda	1052	1	1	57.820	1.000
bólegi rossiya	1052	1	1	57.820	1.000
bólegi úlken	1052	1	1	57.820	1.000
bólegin jámiyet	1052	1	1	57.820	1.000
bólegin qurap	1052	1	1	57.820	1.000
bólegin satıp	1052	1	1	57.820	1.000
bólegin tólew	1052	1	1	57.820	1.000
bóleginde akademik	1052	1	1	57.820	1.000
bóleginde jaylasqan	1052	1	1	57.820	1.000
bólegindegi rintvedadan	1052	1	1	57.820	1.000
bólegine onıń	1052	1	1	57.820	1.000
bóleginiń suverenitetin	1052	1	1	57.820	1.000
bólek jerlerındegi	1052	1	1	57.820	1.000
bólek massada	1052	1	1	57.820	1.000
bólekke bóldi	1052	1	1	57.820	1.000
bóleklengen hújjet	1052	1	1	57.820	1.000
bóleklengen jaǵa	1052	1	1	57.820	1.000
bólekleri bolǵan	1052	1	1	57.820	1.000
bóleklerinen birewi	1052	1	1	57.820	1.000
bólgende juwap	1052	1	1	57.820	1.000
bólim afrika	1052	1	1	57.820	1.000
bólim hám	1052	1	1	57.820	1.000
bólim hámmesi	1052	1	1	57.820	1.000
bólim irandaǵı	1052	1	1	57.820	1.000
bólimde iran	1052	1	1	57.820	1.000
bólimde qaraqalpaq	1052	1	1	57.820	1.000
bólimde samaniyler	1052	1	1	57.820	1.000
bólimi aziada	1052	1	1	57.820	1.000
bólimi bolıwı	1052	1	1	57.820	1.000
bólimi evropada	1052	1	1	57.820	1.000
bólimi qurǵaqshılıq	1052	1	1	57.820	1.000
bólimi qız	1052	1	1	57.820	1.000
bólimi tariyxıy	1052	1	1	57.820	1.000
bólimi zal	1052	1	1	57.820	1.000
bólimin mm	1052	1	1	57.820	1.000
bólimin quraydı	1052	1	1	57.820	1.000
bólimin saxara	1052	1	1	57.820	1.000
bóliminde balıq	1052	1	1	57.820	1.000
bóliminde km	1052	1	1	57.820	1.000
bóliminde ml	1052	1	1	57.820	1.000
bólimindegi jerinde	1052	1	1	57.820	1.000
bólimindegi qamıslıqlar	1052	1	1	57.820	1.000
bólimine jaqın	1052	1	1	57.820	1.000
bóliminiń baslıǵı	1052	1	1	57.820	1.000
bólimleri evropada	1052	1	1	57.820	1.000
bólimlerin organlarıń	1052	1	1	57.820	1.000
bólimlerinde sonıń	1052	1	1	57.820	1.000
bólimlerinen ǵana	1052	1	1	57.820	1.000
bólimnen turadı	1052	1	1	57.820	1.000
bólinbeydi akciyalar	1052	1	1	57.820	1.000
bólinedi naxichevon	1052	1	1	57.820	1.000
bólinedi turmıstıń	1052	1	1	57.820	1.000
bólingen bolıwı	1052	1	1	57.820	1.000
bólinip berilgen	1052	1	1	57.820	1.000
bólinip jasaydı	1052	1	1	57.820	1.000
bóliniw hám	1052	1	1	57.820	1.000
bólip onıń	1052	1	1	57.820	1.000
bólip qaraydı	1052	1	1	57.820	1.000
bólip shıǵarıw	1052	1	1	57.820	1.000
bólsheklewge ruqsat	1052	1	1	57.820	1.000
bóluv ushın	1052	1	1	57.820	1.000
búgin onıń	1052	1	1	57.820	1.000
búgingi kúnde	1052	1	1	57.820	1.000
búlbil zibanım	1052	1	1	57.820	1.000
búrkitler tas	1052	1	1	57.820	1.000
bılay awqatlanıp	1052	1	1	57.820	1.000
bılay baslanadı	1052	1	1	57.820	1.000
bılay dedi	1052	1	1	57.820	1.000
bılay degen	1052	1	1	57.820	1.000
bılay dep	1052	1	1	57.820	1.000
bılay deydi	1052	1	1	57.820	1.000
bılǵap tasqa	1052	1	1	57.820	1.000
bəylər tərif	1052	1	1	57.820	1.000
cancer tropikası	1052	1	1	57.820	1.000
capricorn tropikası	1052	1	1	57.820	1.000
caxur tatar	1052	1	1	57.820	1.000
charvaktıń atı	1052	1	1	57.820	1.000
chaykovskiy onı	1052	1	1	57.820	1.000
cikli haqqındaǵı	1052	1	1	57.820	1.000
cikli izertlenedi	1052	1	1	57.820	1.000
ciklı protsecleri	1052	1	1	57.820	1.000
civilizaciyasınıń bir	1052	1	1	57.820	1.000
coli bakteriyanıń	1052	1	1	57.820	1.000
commission of	1052	1	1	57.820	1.000
d rooseveltke	1052	1	1	57.820	1.000
d ruzvelt	1052	1	1	57.820	1.000
da alisher	1052	1	1	57.820	1.000
da alıptı	1052	1	1	57.820	1.000
da ashtan	1052	1	1	57.820	1.000
da awılda	1052	1	1	57.820	1.000
da ayrıqsha	1052	1	1	57.820	1.000
da aytıstıń	1052	1	1	57.820	1.000
da basqalar	1052	1	1	57.820	1.000
da belgili	1052	1	1	57.820	1.000
da bilimsiz	1052	1	1	57.820	1.000
da biraq	1052	1	1	57.820	1.000
da bolǵan	1052	1	1	57.820	1.000
da bunda	1052	1	1	57.820	1.000
da durıs	1052	1	1	57.820	1.000
da dúnyadan	1052	1	1	57.820	1.000
da eger	1052	1	1	57.820	1.000
da eń	1052	1	1	57.820	1.000
da folklorına	1052	1	1	57.820	1.000
da gastrolǵa	1052	1	1	57.820	1.000
da húrmet	1052	1	1	57.820	1.000
da ilimiy	1052	1	1	57.820	1.000
da jasaydı	1052	1	1	57.820	1.000
da jetistiriledi	1052	1	1	57.820	1.000
da jámlengen	1052	1	1	57.820	1.000
da ketipti	1052	1	1	57.820	1.000
da kóp	1052	1	1	57.820	1.000
da kóshpeli	1052	1	1	57.820	1.000
da maǵlıwmatlar	1052	1	1	57.820	1.000
da meńesh	1052	1	1	57.820	1.000
da málim	1052	1	1	57.820	1.000
da oqıtılatuǵın	1052	1	1	57.820	1.000
da qalıwı	1052	1	1	57.820	1.000
da qollanıladı	1052	1	1	57.820	1.000
da qoya	1052	1	1	57.820	1.000
da qurıldı	1052	1	1	57.820	1.000
da qurǵaq	1052	1	1	57.820	1.000
da qız	1052	1	1	57.820	1.000
da rawajlanǵan	1052	1	1	57.820	1.000
da shaxnama	1052	1	1	57.820	1.000
